ts,ts_iso,ip_ver,proto,src_ip,src_port,dst_ip,dst_port,frame_len,dns_len,dns_id,qr,opcode,aa,tc,rd,ra,ad,cd,rcode,qdcount,ancount,nscount,arcount,qname,qtype,qtype_name,qclass,edns,edns_udpsize,do,ecs,ecs_scope,answers
1788254603.156846,2026-09-01T09:23:23.156846Z,6,udp,2001:db8:53::53,53,2001:db8:1::168,60608,231,169,57230,1,0,0,0,0,0,0,0,0,1,0,3,1,host-024.contoh.test.,48,DNSKEY,1,1,1232.0,1,,,
1788254603.172959,2026-09-01T09:23:23.172959Z,6,udp,2001:db8:53::53,53,2001:db8:1::1cc,36171,191,129,49211,1,0,0,0,0,0,0,0,0,1,0,2,1,hoST-109.KAmPuS.tEsT.,2,NS,1,1,1232.0,1,,,
1788254603.251722,2026-09-01T09:23:23.251722Z,6,udp,2001:db8:1::1cd,43179,2001:db8:53::53,53,112,50,38528,0,0,0,0,0,0,0,0,0,1,0,0,1,host-006.layanan.test.,1,A,1,1,1400.0,1,,,
1788254603.264488,2026-09-01T09:23:23.264488Z,6,udp,2001:db8:53::53,53,2001:db8:1::1cd,43179,128,66,38528,1,0,1,0,0,0,0,0,0,1,1,0,1,host-006.layanan.test.,1,A,1,1,1232.0,1,,,host-006.layanan.test. A 300 203.0.113.10
1788254603.985423,2026-09-01T09:23:23.985423Z,4,udp,192.0.2.98,46403,198.51.100.53,53,91,49,27311,0,0,0,0,0,0,0,0,0,1,0,0,1,host-056.contoh.test.,2,NS,1,1,1232.0,1,,,
1788254603.987329,2026-09-01T09:23:23.987329Z,4,udp,198.51.100.53,53,192.0.2.98,46403,171,129,27311,1,0,0,0,0,0,0,0,0,1,0,2,1,host-056.contoh.test.,2,NS,1,1,1232.0,1,,,
1788254604.079448,2026-09-01T09:23:24.079448Z,4,udp,192.0.2.161,27123,198.51.100.53,53,92,50,41391,0,0,0,0,0,0,0,0,0,1,0,0,1,host-085.layanan.test.,1,A,1,1,1232.0,1,,,
1788254604.08484,2026-09-01T09:23:24.084840Z,4,udp,198.51.100.53,53,192.0.2.161,27123,172,130,41391,1,0,0,0,0,0,0,0,0,1,0,2,1,host-085.layanan.test.,1,A,1,1,1232.0,1,,,
1788254604.131166,2026-09-01T09:23:24.131166Z,4,udp,192.0.2.25,64307,198.51.100.53,53,91,49,457,0,0,0,0,0,0,0,0,0,1,0,0,1,host-014.contoh.test.,2,NS,1,1,1232.0,1,,,
1788254604.132816,2026-09-01T09:23:24.132816Z,4,udp,198.51.100.53,53,192.0.2.25,64307,251,209,457,1,0,0,0,0,0,0,0,0,1,0,4,1,host-014.contoh.test.,2,NS,1,1,1232.0,1,,,
1788254604.133946,2026-09-01T09:23:24.133946Z,6,udp,2001:db8:1::c1,22177,2001:db8:53::53,53,112,50,14863,0,0,0,0,0,0,0,0,0,1,0,0,1,host-074.layanan.test.,28,AAAA,1,1,1232.0,1,,,
1788254604.141368,2026-09-01T09:23:24.141368Z,6,udp,2001:db8:53::53,53,2001:db8:1::c1,22177,140,78,14863,1,0,1,0,0,0,0,0,0,1,1,0,1,host-074.layanan.test.,28,AAAA,1,1,1232.0,1,,,host-074.layanan.test. AAAA 300 2001:db8:abcd::10
1788254604.268004,2026-09-01T09:23:24.268004Z,6,udp,2001:db8:1::14,31479,2001:db8:53::53,53,110,48,10867,0,0,0,0,0,0,0,1,0,1,0,0,1,host-029.arsip.test.,2,NS,1,1,1232.0,1,,,
1788254604.289724,2026-09-01T09:23:24.289724Z,6,udp,2001:db8:53::53,53,2001:db8:1::14,31479,140,78,10867,1,0,1,0,0,0,0,1,0,1,1,0,1,host-029.arsip.test.,2,NS,1,1,1232.0,1,,,host-029.arsip.test. NS 300 ns1.example.test.
1788254604.36876,2026-09-01T09:23:24.368760Z,6,udp,2001:db8:1::f9,51875,2001:db8:53::53,53,111,49,33147,0,0,0,0,0,0,0,0,0,1,0,0,1,host-002.contoh.test.,1,A,1,1,1232.0,1,,,
1788254604.375744,2026-09-01T09:23:24.375744Z,6,udp,2001:db8:53::53,53,2001:db8:1::f9,51875,231,169,33147,1,0,0,0,0,0,0,0,0,1,0,3,1,host-002.contoh.test.,1,A,1,1,1232.0,1,,,
1788254604.465427,2026-09-01T09:23:24.465427Z,6,udp,2001:db8:1::189,23542,2001:db8:53::53,53,110,48,34461,0,0,0,0,1,0,0,0,0,1,0,0,1,HOsT-221.ArsiP.tEsT.,28,AAAA,1,1,1232.0,0,,,
1788254604.466772,2026-09-01T09:23:24.466772Z,6,udp,2001:db8:53::53,53,2001:db8:1::189,23542,138,76,34461,1,0,1,0,1,0,0,0,0,1,1,0,1,HOsT-221.ArsiP.tEsT.,28,AAAA,1,1,1232.0,0,,,HOsT-221.ArsiP.tEsT. AAAA 300 2001:db8:abcd::10
1788254604.557042,2026-09-01T09:23:24.557042Z,6,udp,2001:db8:1::128,54917,2001:db8:53::53,53,112,50,16140,0,0,0,0,0,0,0,0,0,1,0,0,1,hoSt-072.LaYANan.teSt.,2,NS,1,1,1232.0,0,,,
1788254604.610615,2026-09-01T09:23:24.610615Z,6,udp,2001:db8:53::53,53,2001:db8:1::128,54917,142,80,16140,1,0,1,0,0,0,0,0,0,1,1,0,1,hoSt-072.LaYANan.teSt.,2,NS,1,1,1232.0,0,,,hoSt-072.LaYANan.teSt. NS 300 ns1.example.test.
1788254604.617151,2026-09-01T09:23:24.617151Z,4,udp,192.0.2.231,30598,198.51.100.53,53,90,48,63214,0,0,0,0,0,0,0,0,0,1,0,0,1,host-005.arsip.test.,43,DS,1,1,1232.0,1,,,
1788254604.624664,2026-09-01T09:23:24.624664Z,4,udp,198.51.100.53,53,192.0.2.231,30598,138,96,63214,1,0,1,0,0,0,0,0,0,1,1,0,1,host-005.arsip.test.,43,DS,1,1,1232.0,1,,,host-005.arsip.test. DS 300 12345 13 2 A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1
1788254604.805845,2026-09-01T09:23:24.805845Z,4,udp,192.0.2.132,24605,198.51.100.53,53,91,49,36528,0,0,0,0,0,0,0,0,0,1,0,0,1,host-069.portal.test.,1,A,1,1,1232.0,1,,,
1788254604.812964,2026-09-01T09:23:24.812964Z,4,udp,198.51.100.53,53,192.0.2.132,24605,211,169,36528,1,0,0,0,0,0,0,0,0,1,0,3,1,host-069.portal.test.,1,A,1,1,1232.0,1,,,
1788254604.946752,2026-09-01T09:23:24.946752Z,6,udp,2001:db8:1::1e8,48737,2001:db8:53::53,53,100,38,28196,0,0,0,0,0,0,0,0,0,1,0,0,0,host-245.kampus.test.,28,AAAA,1,0,,0,,,
1788254604.988341,2026-09-01T09:23:24.988341Z,6,udp,2001:db8:53::53,53,2001:db8:1::1e8,48737,128,66,28196,1,0,1,0,0,0,0,0,0,1,1,0,0,host-245.kampus.test.,28,AAAA,1,0,,0,,,host-245.kampus.test. AAAA 300 2001:db8:abcd::10
1788254605.54857,2026-09-01T09:23:25.548570Z,4,udp,192.0.2.212,37372,198.51.100.53,53,91,49,10945,0,0,0,0,0,0,0,0,0,1,0,0,1,host-000.contoh.test.,2,NS,1,1,1232.0,1,,,
1788254605.550821,2026-09-01T09:23:25.550821Z,4,udp,198.51.100.53,53,192.0.2.212,37372,211,169,10945,1,0,0,0,0,0,0,0,0,1,0,3,1,host-000.contoh.test.,2,NS,1,1,1232.0,1,,,
1788254605.609336,2026-09-01T09:23:25.609336Z,6,udp,2001:db8:1::b5,43472,2001:db8:53::53,53,112,50,41570,0,0,0,0,0,0,0,0,0,1,0,0,1,HOSt-026.LayanAn.tEsT.,2,NS,1,1,1232.0,1,,,
1788254605.639248,2026-09-01T09:23:25.639248Z,6,udp,2001:db8:53::53,53,2001:db8:1::b5,43472,272,210,41570,1,0,0,0,0,0,0,0,0,1,0,4,1,HOSt-026.LayanAn.tEsT.,2,NS,1,1,1232.0,1,,,
1788254605.681669,2026-09-01T09:23:25.681669Z,4,tcp,192.0.2.30,2206,198.51.100.53,53,105,49,13008,0,0,0,0,0,0,0,0,0,1,0,0,1,HOSt-002.cONtoH.TEST.,48,DNSKEY,1,1,1232.0,1,,,
1788254605.693497,2026-09-01T09:23:25.693497Z,4,tcp,198.51.100.53,53,192.0.2.30,2206,187,131,13008,1,0,1,0,0,0,0,0,0,1,1,0,1,HOSt-002.cONtoH.TEST.,48,DNSKEY,1,1,1232.0,1,,,HOSt-002.cONtoH.TEST. DNSKEY 300 257 3 13 QUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJDQUJD
1788254605.995095,2026-09-01T09:23:25.995095Z,6,udp,2001:db8:1::13f,21014,2001:db8:53::53,53,111,49,7809,0,0,0,0,0,0,0,0,0,1,0,0,1,host-032.kampus.test.,1,A,1,1,1232.0,1,,,
1788254605.998952,2026-09-01T09:23:25.998952Z,6,udp,2001:db8:53::53,53,2001:db8:1::13f,21014,127,65,7809,1,0,1,0,0,0,0,0,0,1,1,0,1,host-032.kampus.test.,1,A,1,1,1232.0,1,,,host-032.kampus.test. A 300 203.0.113.10
1788254606.083156,2026-09-01T09:23:26.083156Z,6,udp,2001:db8:1::53,4474,2001:db8:53::53,53,111,49,31965,0,0,0,0,0,0,0,0,0,1,0,0,1,HOsT-106.PORtAL.tesT.,43,DS,1,1,1400.0,1,,,
1788254606.086886,2026-09-01T09:23:26.086886Z,6,udp,2001:db8:53::53,53,2001:db8:1::53,4474,191,129,31965,1,0,0,0,0,0,0,0,0,1,0,2,1,HOsT-106.PORtAL.tesT.,43,DS,1,1,1232.0,1,,,
1788254606.452264,2026-09-01T09:23:26.452264Z,6,udp,2001:db8:1::181,7132,2001:db8:53::53,53,99,37,5752,0,0,0,0,0,0,0,1,0,1,0,0,0,host-009.arsip.test.,43,DS,1,0,,0,,,
1788254606.456506,2026-09-01T09:23:26.456506Z,6,udp,2001:db8:53::53,53,2001:db8:1::181,7132,147,85,5752,1,0,1,0,0,0,0,1,0,1,1,0,0,host-009.arsip.test.,43,DS,1,0,,0,,,host-009.arsip.test. DS 300 12345 13 2 A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1A1
1788254606.557809,2026-09-01T09:23:26.557809Z,6,udp,2001:db8:1::190,57297,2001:db8:53::53,53,111,49,26202,0,0,0,0,0,0,0,0,0,1,0,0,1,host-013.contoh.test.,2,NS,1,1,1232.0,1,,,
1788254606.564198,2026-09-01T09:23:26.564198Z,6,udp,2001:db8:53::53,53,2001:db8:1::190,57297,141,79,26202,1,0,1,0,0,0,0,0,0,1,1,0,1,host-013.contoh.test.,2,NS,1,1,1232.0,1,,,host-013.contoh.test. NS 300 ns1.example.test.
1788254606.751088,2026-09-01T09:23:26.751088Z,6,udp,2001:db8:1::16b,42299,2001:db8:53::53,53,111,49,10308,0,0,0,0,0,0,0,0,0,1,0,0,1,HOsT-156.pORtAL.TEst.,28,AAAA,1,1,1232.0,0,,,
1788254606.761296,2026-09-01T09:23:26.761296Z,6,udp,2001:db8:53::53,53,2001:db8:1::16b,42299,139,77,10308,1,0,1,0,0,0,0,0,0,1,1,0,1,HOsT-156.pORtAL.TEst.,28,AAAA,1,1,1232.0,0,,,HOsT-156.pORtAL.TEst. AAAA 300 2001:db8:abcd::10
1788254607.038316,2026-09-01T09:23:27.038316Z,6,udp,2001:db8:1::53,46946,2001:db8:53::53,53,111,49,1749,0,0,0,0,0,0,0,0,0,1,0,0,1,host-067.portal.test.,2,NS,1,1,1232.0,1,,,
1788254607.04109,2026-09-01T09:23:27.041090Z,6,udp,2001:db8:53::53,53,2001:db8:1::53,46946,141,79,1749,1,0,1,0,0,0,0,0,0,1,1,0,1,host-067.portal.test.,2,NS,1,1,1232.0,1,,,host-067.portal.test. NS 300 ns1.example.test.
1788254607.063638,2026-09-01T09:23:27.063638Z,6,udp,2001:db8:1::149,4593,2001:db8:53::53,53,110,48,44464,0,0,0,0,0,0,0,0,0,1,0,0,1,host-005.arsip.test.,2,NS,1,1,1232.0,1,,,
1788254607.090113,2026-09-01T09:23:27.090113Z,6,udp,2001:db8:53::53,53,2001:db8:1::149,4593,110,48,44464,1,0,0,0,0,0,0,0,2,1,0,0,1,host-005.arsip.test.,2,NS,1,1,1232.0,1,,,
1788254607.109241,2026-09-01T09:23:27.109241Z,6,udp,2001:db8:1::e6,33882,2001:db8:53::53,53,110,48,45220,0,0,0,0,0,0,0,0,0,1,0,0,1,HOST-005.aRSIp.tEsT.,2,NS,1,1,1232.0,1,,,
1788254607.110738,2026-09-01T09:23:27.110738Z,6,udp,2001:db8:53::53,53,2001:db8:1::e6,33882,230,168,45220,1,0,0,0,0,0,0,0,0,1,0,3,1,HOST-005.aRSIp.tEsT.,2,NS,1,1,1232.0,1,,,
1788254607.13528,2026-09-01T09:23:27.135280Z,4,udp,192.0.2.239,23210,198.51.100.53,53,91,49,15372,0,0,0,0,0,0,0,0,0,1,0,0,1,host-128.kampus.test.,1,A,1,1,1232.0,0,,,
1788254607.136158,2026-09-01T09:23:27.136158Z,4,udp,198.51.100.53,53,192.0.2.239,23210,171,129,15372,1,0,0,0,0,0,0,0,0,1,0,2,1,host-128.kampus.test.,1,A,1,1,1232.0,0,,,
1788254607.221031,2026-09-01T09:23:27.221031Z,4,udp,192.0.2.39,24548,198.51.100.53,53,90,48,15648,0,0,0,0,0,0,0,0,0,1,0,0,1,host-107.arsip.test.,28,AAAA,1,1,1232.0,1,,,
1788254607.232907,2026-09-01T09:23:27.232907Z,4,udp,198.51.100.53,53,192.0.2.39,24548,170,128,15648,1,0,0,0,0,0,0,0,0,1,0,2,1,host-107.arsip.test.,28,AAAA,1,1,1232.0,1,,,
1788254607.301586,2026-09-01T09:23:27.301586Z,6,udp,2001:db8:1::1d5,58901,2001:db8:53::53,53,111,49,16734,0,0,0,0,0,0,0,0,0,1,0,0,1,hOST-003.pOrTAL.TEST.,48,DNSKEY,1,1,1232.0,0,,,
1788254607.32759,2026-09-01T09:23:27.327590Z,6,udp,2001:db8:53::53,53,2001:db8:1::1d5,58901,271,209,16734,1,0,0,0,0,0,0,0,0,1,0,4,1,hOST-003.pOrTAL.TEST.,48,DNSKEY,1,1,1232.0,0,,,
1788254607.833362,2026-09-01T09:23:27.833362Z,6,udp,2001:db8:1::c1,31474,2001:db8:53::53,53,111,49,52561,0,0,0,0,0,0,0,1,0,1,0,0,1,host-077.portal.test.,48,DNSKEY,1,1,1400.0,1,,,
1788254607.837043,2026-09-01T09:23:27.837043Z,6,udp,2001:db8:53::53,53,2001:db8:1::c1,31474,271,209,52561,1,0,0,0,0,0,0,1,0,1,0,4,1,host-077.portal.test.,48,DNSKEY,1,1,1232.0,1,,,
1788254607.880378,2026-09-01T09:23:27.880378Z,6,udp,2001:db8:1::64,57424,2001:db8:53::53,53,111,49,29790,0,0,0,0,0,0,0,0,0,1,0,0,1,host-030.kampus.test.,2,NS,1,1,1232.0,1,,,
1788254607.882836,2026-09-01T09:23:27.882836Z,6,udp,2001:db8:53::53,53,2001:db8:1::64,57424,141,79,29790,1,0,1,0,0,0,0,0,0,1,1,0,1,host-030.kampus.test.,2,NS,1,1,1232.0,1,,,host-030.kampus.test. NS 300 ns1.example.test.
1788254607.937711,2026-09-01T09:23:27.937711Z,6,tcp,2001:db8:1::e1,37549,2001:db8:53::53,53,125,49,11000,0,0,0,0,0,0,0,0,0,1,0,0,1,hoST-037.PoRTaL.TeST.,1,A,1,1,1232.0,1,,,
1788254607.960167,2026-09-01T09:23:27.960167Z,6,tcp,2001:db8:53::53,53,2001:db8:1::e1,37549,285,209,11000,1,0,0,0,0,0,0,0,0,1,0,4,1,hoST-037.PoRTaL.TeST.,1,A,1,1,1232.0,1,,,
1788254608.268241,2026-09-01T09:23:28.268241Z,6,udp,2001:db8:1::17c,11030,2001:db8:53::53,53,111,49,8458,0,0,0,0,0,0,0,0,0,1,0,0,1,HOsT-023.ConTOh.tEst.,28,AAAA,1,1,1232.0,1,,,
1788254608.275591,2026-09-01T09:23:28.275591Z,6,udp,2001:db8:53::53,53,2001:db8:1::17c,11030,139,77,8458,1,0,1,0,0,0,0,0,0,1,1,0,1,HOsT-023.ConTOh.tEst.,28,AAAA,1,1,1232.0,1,,,HOsT-023.ConTOh.tEst. AAAA 300 2001:db8:abcd::10
1788254608.30763,2026-09-01T09:23:28.307630Z,6,udp,2001:db8:1::26,51797,2001:db8:53::53,53,110,48,43102,0,0,0,0,0,0,0,0,0,1,0,0,1,host-202.arsip.test.,2,NS,1,1,1232.0,1,,,
1788254608.311282,2026-09-01T09:23:28.311282Z,6,udp,2001:db8:53::53,53,2001:db8:1::26,51797,140,78,43102,1,0,1,0,0,0,0,0,0,1,1,0,1,host-202.arsip.test.,2,NS,1,1,1232.0,1,,,host-202.arsip.test. NS 300 ns1.example.test.
1788254608.318325,2026-09-01T09:23:28.318325Z,6,udp,2001:db8:1::8e,5867,2001:db8:53::53,53,111,49,35800,0,0,0,0,0,0,0,0,0,1,0,0,1,HOst-020.KAMpuS.TEst.,2,NS,1,1,1232.0,1,,,
1788254608.323011,2026-09-01T09:23:28.323011Z,6,udp,2001:db8:53::53,53,2001:db8:1::8e,5867,191,129,35800,1,0,0,0,0,0,0,0,0,1,0,2,1,HOst-020.KAMpuS.TEst.,2,NS,1,1,1232.0,1,,,
1788254608.347714,2026-09-01T09:23:28.347714Z,4,udp,192.0.2.222,29836,198.51.100.53,53,81,39,48639,0,0,0,0,0,0,0,1,0,1,0,0,0,hOSt-317.LaYANan.tEST.,43,DS,1,0,,0,,,
1788254608.352218,2026-09-01T09:23:28.352218Z,4,udp,198.51.100.53,53,192.0.2.222,29836,81,39,48639,1,0,0,0,0,0,0,1,2,1,0,0,0,hOSt-317.LaYANan.tEST.,43,DS,1,0,,0,,,
1788254608.62187,2026-09-01T09:23:28.621870Z,4,udp,192.0.2.128,11936,198.51.100.53,53,90,48,23687,0,0,0,0,0,0,0,0,0,1,0,0,1,HosT-009.arsIp.TEST.,2,NS,1,1,1400.0,1,,,
1788254608.628536,2026-09-01T09:23:28.628536Z,4,udp,198.51.100.53,53,192.0.2.128,11936,210,168,23687,1,0,0,0,0,0,0,0,0,1,0,3,1,HosT-009.arsIp.TEST.,2,NS,1,1,1232.0,1,,,
1788254609.229053,2026-09-01T09:23:29.229053Z,6,udp,2001:db8:1::f9,19555,2001:db8:53::53,53,110,48,20206,0,0,0,0,0,0,0,0,0,1,0,0,1,HOST-086.arsIp.TESt.,1,A,1,1,4096.0,1,,,
1788254609.242406,2026-09-01T09:23:29.242406Z,6,udp,2001:db8:53::53,53,2001:db8:1::f9,19555,230,168,20206,1,0,0,0,0,0,0,0,0,1,0,3,1,HOST-086.arsIp.TESt.,1,A,1,1,1232.0,1,,,
1788254609.364428,2026-09-01T09:23:29.364428Z,6,tcp,2001:db8:1::3a,38489,2001:db8:53::53,53,124,48,14527,0,0,0,0,0,0,0,0,0,1,0,0,1,hoST-273.arSIp.TEsT.,2,NS,1,1,1232.0,0,,,
1788254609.366529,2026-09-01T09:23:29.366529Z,6,tcp,2001:db8:53::53,53,2001:db8:1::3a,38489,154,78,14527,1,0,1,0,0,0,0,0,0,1,1,0,1,hoST-273.arSIp.TEsT.,2,NS,1,1,1232.0,0,,,hoST-273.arSIp.TEsT. NS 300 ns1.example.test.
1788254609.48502,2026-09-01T09:23:29.485020Z,6,udp,2001:db8:1::14c,57831,2001:db8:53::53,53,111,49,59654,0,0,0,0,0,0,0,0,0,1,0,0,1,host-070.kampus.test.,1,A,1,1,1232.0,1,,,
1788254609.48662,2026-09-01T09:23:29.486620Z,6,udp,2001:db8:53::53,53,2001:db8:1::14c,57831,271,209,59654,1,0,0,0,0,0,0,0,0,1,0,4,1,host-070.kampus.test.,1,A,1,1,1232.0,1,,,
1788254609.558876,2026-09-01T09:23:29.558876Z,4,udp,192.0.2.10,41758,198.51.100.53,53,91,49,11963,0,0,0,0,0,0,0,0,0,1,0,0,1,host-031.kampus.test.,2,NS,1,1,1232.0,0,,,
1788254609.560586,2026-09-01T09:23:29.560586Z,4,udp,198.51.100.53,53,192.0.2.10,41758,91,49,11963,1,0,1,1,0,0,0,0,0,1,0,0,1,host-031.kampus.test.,2,NS,1,1,1232.0,0,,,
1788254609.608284,2026-09-01T09:23:29.608284Z,6,udp,2001:db8:1::159,51020,2001:db8:53::53,53,112,50,34252,0,0,0,0,0,0,0,0,0,1,0,0,1,HoST-006.lAyaNan.tEST.,48,DNSKEY,1,1,1232.0,1,,,
1788254609.61422,2026-09-01T09:23:29.614220Z,6,udp,2001:db8:53::53,53,2001:db8:1::159,51020,232,170,34252,1,0,0,0,0,0,0,0,0,1,0,3,1,HoST-006.lAyaNan.tEST.,48,DNSKEY,1,1,1232.0,1,,,
1788254609.710364,2026-09-01T09:23:29.710364Z,4,udp,192.0.2.9,15504,198.51.100.53,53,90,48,52931,0,0,0,0,0,0,0,0,0,1,0,0,1,host-035.arsip.test.,2,NS,1,1,1232.0,1,,,
1788254609.722102,2026-09-01T09:23:29.722102Z,4,udp,198.51.100.53,53,192.0.2.9,15504,210,168,52931,1,0,0,0,0,0,0,0,0,1,0,3,1,host-035.arsip.test.,2,NS,1,1,1232.0,1,,,
1788254609.784535,2026-09-01T09:23:29.784535Z,4,udp,192.0.2.10,38028,198.51.100.53,53,90,48,42228,0,0,0,0,0,0,0,0,0,1,0,0,1,hosT-389.ArsIp.TeST.,2,NS,1,1,1232.0,1,,,
1788254609.796429,2026-09-01T09:23:29.796429Z,4,udp,198.51.100.53,53,192.0.2.10,38028,250,208,42228,1,0,0,0,0,0,0,0,0,1,0,4,1,hosT-389.ArsIp.TeST.,2,NS,1,1,1232.0,1,,,
1788254609.889135,2026-09-01T09:23:29.889135Z,6,udp,2001:db8:1::74,27153,2001:db8:53::53,53,112,50,47938,0,0,0,0,0,0,0,0,0,1,0,0,1,host-181.layanan.test.,28,AAAA,1,1,1232.0,0,,,
1788254609.908356,2026-09-01T09:23:29.908356Z,6,udp,2001:db8:53::53,53,2001:db8:1::74,27153,202,140,47938,1,0,1,0,0,0,0,0,3,1,0,1,1,host-181.layanan.test.,28,AAAA,1,1,1232.0,0,,,
1788254610.029225,2026-09-01T09:23:30.029225Z,6,udp,2001:db8:1::12d,40349,2001:db8:53::53,53,111,49,9946,0,0,0,0,0,0,0,0,0,1,0,0,1,host-000.contoh.test.,2,NS,1,1,1400.0,1,,,
1788254610.037435,2026-09-01T09:23:30.037435Z,6,udp,2001:db8:53::53,53,2001:db8:1::12d,40349,191,129,9946,1,0,0,0,0,0,0,0,0,1,0,2,1,host-000.contoh.test.,2,NS,1,1,1232.0,1,,,
1788254610.077498,2026-09-01T09:23:30.077498Z,4,udp,192.0.2.66,37419,198.51.100.53,53,90,48,18252,0,0,0,0,0,0,0,1,0,1,0,0,1,hOSt-251.aRsIP.tEsT.,16,TXT,1,1,1232.0,0,,,
1788254610.07857,2026-09-01T09:23:30.078570Z,4,udp,198.51.100.53,53,192.0.2.66,37419,126,84,18252,1,0,1,0,0,0,0,1,0,1,1,0,1,hOSt-251.aRsIP.tEsT.,16,TXT,1,1,1232.0,0,,,"hOSt-251.aRsIP.tEsT. TXT 300 ""synthetic-training-only"""
1788254610.09247,2026-09-01T09:23:30.092470Z,6,udp,2001:db8:1::1e7,63971,2001:db8:53::53,53,111,49,38962,0,0,0,0,0,0,0,0,0,1,0,0,1,host-001.portal.test.,16,TXT,1,1,1232.0,1,,,
1788254610.094418,2026-09-01T09:23:30.094418Z,6,udp,2001:db8:53::53,53,2001:db8:1::1e7,63971,231,169,38962,1,0,0,0,0,0,0,0,0,1,0,3,1,host-001.portal.test.,16,TXT,1,1,1232.0,1,,,
1788254610.139995,2026-09-01T09:23:30.139995Z,4,udp,192.0.2.164,52409,198.51.100.53,53,91,49,36478,0,0,0,0,0,0,0,0,0,1,0,0,1,host-045.portal.test.,28,AAAA,1,1,1232.0,1,,,
1788254610.14559,2026-09-01T09:23:30.145590Z,4,udp,198.51.100.53,53,192.0.2.164,52409,119,77,36478,1,0,1,0,0,0,0,0,0,1,1,0,1,host-045.portal.test.,28,AAAA,1,1,1232.0,1,,,host-045.portal.test. AAAA 300 2001:db8:abcd::10
1788254610.201949,2026-09-01T09:23:30.201949Z,4,udp,192.0.2.32,35101,198.51.100.53,53,91,49,63585,0,0,0,0,0,0,0,0,0,1,0,0,1,host-001.portal.test.,28,AAAA,1,1,1232.0,1,,,
1788254610.203731,2026-09-01T09:23:30.203731Z,4,udp,198.51.100.53,53,192.0.2.32,35101,171,129,63585,1,0,0,0,0,0,0,0,0,1,0,2,1,host-001.portal.test.,28,AAAA,1,1,1232.0,1,,,
1788254610.305045,2026-09-01T09:23:30.305045Z,6,udp,2001:db8:1::71,22566,2001:db8:53::53,53,101,39,30219,0,0,0,0,1,0,0,0,0,1,0,0,0,host-074.layanan.test.,28,AAAA,1,0,,0,,,
1788254610.314183,2026-09-01T09:23:30.314183Z,6,udp,2001:db8:53::53,53,2001:db8:1::71,22566,181,119,30219,1,0,0,0,1,0,0,0,0,1,0,2,0,host-074.layanan.test.,28,AAAA,1,0,,0,,,
1788254610.386048,2026-09-01T09:23:30.386048Z,4,udp,192.0.2.235,37557,198.51.100.53,53,91,49,13509,0,0,0,0,0,0,0,0,0,1,0,0,1,HoST-070.kamPuS.tEsT.,1,A,1,1,1232.0,0,,,
1788254610.405405,2026-09-01T09:23:30.405405Z,4,udp,198.51.100.53,53,192.0.2.235,37557,107,65,13509,1,0,1,0,0,0,0,0,0,1,1,0,1,HoST-070.kamPuS.tEsT.,1,A,1,1,1232.0,0,,,HoST-070.kamPuS.tEsT. A 300 203.0.113.10
1788254610.419297,2026-09-01T09:23:30.419297Z,4,udp,192.0.2.122,11442,198.51.100.53,53,92,50,37957,0,0,0,0,0,0,0,0,0,1,0,0,1,host-026.layanan.test.,16,TXT,1,1,1232.0,1,,,
1788254610.445131,2026-09-01T09:23:30.445131Z,4,udp,198.51.100.53,53,192.0.2.122,11442,128,86,37957,1,0,1,0,0,0,0,0,0,1,1,0,1,host-026.layanan.test.,16,TXT,1,1,1232.0,1,,,"host-026.layanan.test. TXT 300 ""synthetic-training-only"""
1788254610.44615,2026-09-01T09:23:30.446150Z,6,udp,2001:db8:1::109,24879,2001:db8:53::53,53,111,49,31350,0,0,0,0,0,0,0,1,0,1,0,0,1,host-176.kampus.test.,1,A,1,1,1232.0,1,,,
1788254610.463991,2026-09-01T09:23:30.463991Z,6,udp,2001:db8:53::53,53,2001:db8:1::109,24879,127,65,31350,1,0,1,0,0,0,0,1,0,1,1,0,1,host-176.kampus.test.,1,A,1,1,1232.0,1,,,host-176.kampus.test. A 300 203.0.113.10
1788254610.610643,2026-09-01T09:23:30.610643Z,6,udp,2001:db8:1::e7,57044,2001:db8:53::53,53,111,49,59947,0,0,0,0,0,0,0,0,0,1,0,0,1,host-310.kampus.test.,15,MX,1,1,1232.0,1,,,
1788254610.615445,2026-09-01T09:23:30.615445Z,6,udp,2001:db8:53::53,53,2001:db8:1::e7,57044,145,83,59947,1,0,1,0,0,0,0,0,0,1,1,0,1,host-310.kampus.test.,15,MX,1,1,1232.0,1,,,host-310.kampus.test. MX 300 10 mail.example.test.
1788254610.969664,2026-09-01T09:23:30.969664Z,4,udp,192.0.2.33,59120,198.51.100.53,53,91,49,26527,0,0,0,0,0,0,0,0,0,1,0,0,1,host-346.portal.test.,1,A,1,1,1232.0,0,,,
